doc_id,text,source,department,file_type,created_at,label
DOC_12382,Strategy document for Nimbus expansion plan.,slack,Sales,pdf,2023-07-18,Confidential
DOC_12383,Strategy document for NimbUs expansion plan.,slack,Legal,xlsx,2024-03-08,Confidential
DOC_12384,Quarterly financial report for Umbrella. Revenue projections attached.,drive,IT,pdf,2023-08-21,Confidential
DOC_12385,Quarterly financial report for Acme Corp. Revenue projections attached.,drive,IT,docx,2023-07-02,Confidential
DOC_12386,Strategy document for Zenith expansion plan.,slack,HR,txt,2024-11-15,Confidential
DOC_12387,Confidential: merger discussion detaiLs between stakeholders.,api,Support,xlsx,2023-05-19,Confidential
DOC_12388,Strategy document for Nimbus expansion plan.,api,IT,email,2024-10-01,Confidential
DOC_12389,Confidential: merger discussion details between stakeholders.,slack,Finance,txt,2024-02-27,Confidential
DOC_12390,Strategy document for Nimbus expansion plan.,crm,Support,docx,2023-03-16,Confidential
DOC_12391,Confidential: merger discussion detAils between stakeholders.,upload,IT,docx,2024-04-27,Confidential
DOC_12392,Quarterly financial report for Acme Corp. Revenue projections attached.,email,IT,docx,2024-09-19,Confidential
DOC_12393,Quarterly financial report for Globex. Revenue projections attached.,upload,HR,xlsx,2023-02-14,Confidential
DOC_12394,Internal audit findings for finance department.,email,IT,xlsx,2024-03-01,Confidential
DOC_12395,Quarterly financial Report for Initech. Revenue projections attached.,slack,Finance,pdf,2023-03-31,Confidential
DOC_12396,Confidential: merger discussion details between stakeholders.,crm,IT,xlsx,2024-11-07,Confidential
DOC_12397,Confidential: merger discussion details between stakeholders.,drive,Finance,email,2023-03-04,Confidential
DOC_12398,Quarterly financial report for Globex. Revenue projections attached.,drive,Support,pdf,2024-03-27,Confidential
DOC_12399,Strategy document for Nimbus expansion plan.,slack,Finance,txt,2024-07-01,Confidential
DOC_12400,Confidential: merger discusSion details between stakeholders.,slack,Finance,pdf,2023-10-02,Confidential
DOC_12401,Quarterly financial report for Acme Corp. Revenue projections Attached.,slack,IT,xlsx,2024-06-05,Confidential
DOC_12402,Quarterly financial report for Acme Corp. Revenue projections attached.,upload,Finance,txt,2024-04-25,Confidential
DOC_12403,Strategy document for Atlas expansion plan.,email,Finance,xlsx,2024-03-23,Confidential
DOC_12404,Quarterly financIal report for Acme Corp. Revenue projections attached.,email,HR,email,2024-10-06,Confidential
DOC_12405,Quarterly financiAl report for Globex. Revenue projections attached.,api,Sales,pdf,2023-05-31,Confidential
DOC_12406,Confidential: merger discussion details between stakeholders.,crm,Legal,txt,2024-06-24,Confidential
DOC_12407,Strategy document for Zenith expAnsion plan.,api,Legal,docx,2023-11-19,Confidential
DOC_12408,Quarterly financial report for Globex. Revenue projections attached.,drive,IT,pdf,2023-04-15,Confidential
DOC_12409,Strategy document for Zenith expansion plan.,api,Finance,txt,2023-07-28,Confidential
DOC_12410,Internal audit findings for finance department.,api,Sales,xlsx,2024-03-01,Confidential
DOC_12411,Quarterly financial report for Umbrella. Revenue projections attached.,api,IT,xlsx,2023-03-21,Confidential
DOC_12412,Quarterly financial report for Acme Corp. Revenue projections attached.,upload,Legal,docx,2023-11-20,Confidential
DOC_12413,Quarterly financial report for Umbrella. Revenue projections attached.,email,HR,docx,2024-11-26,Confidential
DOC_12414,Internal audit findings for finance department.,upload,Legal,email,2024-11-14,Confidential
DOC_12415,Strategy document for Nimbus expansion plan.,drive,Finance,xlsx,2024-10-22,Confidential
DOC_12416,Strategy document for Orion Expansion plan.,api,Support,txt,2024-01-04,Confidential
DOC_12417,Quarterly financial report for Umbrella. Revenue projections attached.,email,Support,txt,2023-12-09,Confidential
DOC_12418,Internal audit findings for finance department.,upload,Support,docx,2024-08-20,Confidential
DOC_12419,Strategy document for Atlas expansion plan.,email,IT,pdf,2023-03-12,Confidential
DOC_12420,Strategy document for Orion expansion plan.,slack,Sales,txt,2024-06-11,Confidential
DOC_12421,Internal aUdit findings for finance department.,api,Sales,xlsx,2023-12-16,Confidential
DOC_12422,Confidential: merger discussion details between stakeholders.,drive,HR,pdf,2023-02-02,Confidential
DOC_12423,Confidential: merger discussion details between stakeholders.,api,Support,docx,2024-03-20,Confidential
DOC_12424,Quarterly financial report for Initech. Revenue projections attached.,crm,Support,txt,2023-10-11,Confidential
DOC_12425,Strategy documenT for Orion expansion plan.,slack,Legal,email,2024-08-26,Confidential
DOC_12426,StraTegy document for Orion expansion plan.,drive,Finance,txt,2023-12-21,Confidential
DOC_12427,Strategy documeNt for Zenith expansion plan.,email,Legal,docx,2023-04-26,Confidential
DOC_12428,Strategy document for Nimbus expansion plan.,crm,IT,pdf,2024-07-29,Confidential
DOC_12429,ConfidEntial: merger discussion details between stakeholders.,slack,IT,xlsx,2024-02-29,Confidential
DOC_12430,Quarterly financial report for Umbrella. Revenue projections attached.,drive,HR,txt,2024-06-20,Confidential
DOC_12431,Strategy document for Zenith expansion plan.,crm,Legal,pdf,2023-02-01,Confidential
DOC_12432,Confidential: merger discussion details between stakeholders.,slack,HR,txt,2023-02-28,Confidential
DOC_12433,Internal audit findings for finance department.,crm,IT,xlsx,2023-10-18,Confidential
DOC_12434,Quarterly financial report for Hooli. Revenue projections attached.,api,IT,txt,2024-12-06,Confidential
DOC_12435,Confidential: merger discussion details between stakeholders.,email,IT,pdf,2024-04-03,Confidential
DOC_12436,Strategy document for Apollo expansion plan.,api,IT,xlsx,2024-08-30,Confidential
DOC_12437,Internal audiT findings for finance department.,api,Support,pdf,2023-03-19,Confidential
DOC_12438,Internal audit findings for finance department.,crm,Support,xlsx,2024-11-28,Confidential
DOC_12439,Strategy document for Nimbus expansion plan.,slack,Sales,email,2023-03-15,Confidential
DOC_12440,Quarterly financial report for Acme Corp. Revenue projectIons attached.,drive,Sales,xlsx,2024-09-22,Confidential
DOC_12441,Quarterly financial report for Initech. Revenue projections attached.,drive,IT,email,2023-03-25,Confidential
DOC_12442,Confidential: merger discussion details between stakeholders.,email,Sales,docx,2023-02-20,Confidential
DOC_12443,Confidential: merger discussion details between stakeholders.,upload,IT,txt,2024-06-21,Confidential
DOC_12444,Quarterly financial report for Umbrella. Revenue projections attached.,drive,Finance,pdf,2024-11-13,Confidential
DOC_12445,Confidential: meRger discussion details between stakeholders.,api,Finance,pdf,2023-03-16,Confidential
DOC_12446,Internal audit findings for finance department.,drive,Support,pdf,2023-05-29,Confidential
DOC_12447,Internal audit findings for finance department.,api,Finance,pdf,2024-09-25,Confidential
DOC_12448,Internal audit findings for finance department.,drive,Legal,email,2023-09-17,Confidential
DOC_12449,Internal audit findings for finance department.,api,Sales,pdf,2023-01-03,Confidential
DOC_12450,INternal audit findings for finance department.,email,HR,docx,2023-07-26,Confidential
DOC_12451,Quarterly financial report for Globex. Revenue projections attached.,email,Finance,txt,2024-05-07,Confidential
DOC_12452,Strategy document for Apollo expansion plan.,drive,Sales,pdf,2024-08-22,Confidential
DOC_12453,Confidential: merger discussion details between stakeholders.,drive,IT,txt,2023-01-24,Confidential
DOC_12454,Strategy document for Orion expansion plan.,drive,IT,xlsx,2024-01-18,Confidential
DOC_12455,Quarterly financial report for Hooli. Revenue projections attached.,slack,Legal,xlsx,2023-12-24,Confidential
DOC_12456,Strategy document for Atlas expansion plan.,email,Legal,txt,2023-04-05,Confidential
DOC_12457,Strategy document for Atlas expansion plan.,email,Legal,txt,2024-08-08,Confidential
DOC_12458,Quarterly financial report for Globex. Revenue projections attached.,drive,Legal,pdf,2024-02-21,Confidential
DOC_12459,Confidential: merger discussion details between stakeholders.,email,Finance,xlsx,2024-12-04,Confidential
DOC_12460,Confidential: merger discussion details between stakeholders.,drive,Legal,email,2023-05-11,Confidential
DOC_12461,Internal audit findings for finance departmeNt.,email,Sales,txt,2023-02-05,Confidential
DOC_12462,Confidential: merger discussion details between stakeholders.,drive,Sales,docx,2023-05-01,Confidential
DOC_12463,Quarterly financial report for Umbrella. Revenue projections Attached.,api,Support,email,2024-03-14,Confidential
DOC_12464,Confidential: merger discussion details between stakeholders.,email,HR,txt,2024-11-25,Confidential
DOC_12465,Confidential: merger discUssion details between stakeholders.,crm,Legal,email,2024-12-14,Confidential
DOC_12466,StratEgy document for Zenith expansion plan.,api,Sales,email,2023-03-24,Confidential
DOC_12467,Quarterly financial report for Initech. Revenue projections attached.,drive,Legal,xlsx,2023-05-13,Confidential
DOC_12468,Strategy document foR Zenith expansion plan.,api,IT,docx,2024-02-13,Confidential
DOC_12469,Strategy document for Zenith expansion plan.,slack,IT,txt,2024-09-05,Confidential
DOC_12470,Quarterly financial report for Initech. Revenue projections attached.,api,HR,docx,2023-04-15,Confidential
DOC_12471,Strategy document for Zenith expansion plan.,email,Sales,xlsx,2023-12-04,Confidential
DOC_12472,Strategy document for Nimbus expansion plan.,crm,HR,pdf,2024-10-06,Confidential
DOC_12473,Confidential: merger discussion details between stakeholders.,slack,Finance,docx,2024-04-23,Confidential
DOC_12474,Internal audit findings for finance department.,drive,Support,xlsx,2024-01-04,Confidential
DOC_12475,Confidential: merger discussion details between stakeholders.,upload,Sales,txt,2023-02-17,Confidential
DOC_12476,Quarterly financial report for Initech. Revenue projections attached.,drive,IT,txt,2024-03-15,Confidential
DOC_12477,Quarterly financial report for Globex. Revenue projections attached.,api,Support,txt,2024-10-04,Confidential
DOC_12478,Strategy document for Orion expansion plan.,api,HR,xlsx,2024-08-10,Confidential
DOC_12479,Confidential: merger discussion details between stakeholders.,api,Sales,docx,2023-09-04,Confidential
DOC_12480,Strategy document for Nimbus expansion plan.,drive,HR,email,2024-10-21,Confidential
DOC_12481,Quarterly financial report for Hooli. Revenue projections attached.,crm,Legal,pdf,2024-06-26,Confidential
DOC_12482,Strategy document for Atlas expansion plan.,crm,HR,docx,2023-11-06,Confidential
DOC_12483,Confidential: merger discussion details between stakeholders.,email,IT,xlsx,2024-11-17,Confidential
DOC_12484,Internal audit findings for finance department.,drive,Sales,docx,2024-12-02,Confidential
DOC_12485,Quarterly financial report for Hooli. Revenue projections attached.,upload,Finance,xlsx,2024-02-06,Confidential
DOC_12486,Strategy document for Atlas expansion plan.,slack,Legal,xlsx,2024-03-29,Confidential
DOC_12487,Confidential: merger discussion details between stakeholders.,slack,Support,pdf,2024-09-02,Confidential
DOC_12488,Internal audit findings for finance department.,upload,HR,docx,2023-05-12,Confidential
DOC_12489,Quarterly financial report for Hooli. Revenue projectionS attached.,drive,Sales,docx,2024-07-19,Confidential
DOC_12490,Strategy document for Nimbus expansion plan.,crm,Sales,txt,2023-09-02,Confidential
DOC_12491,Strategy document for Nimbus expansion plan.,drive,Sales,docx,2024-05-10,Confidential
DOC_12492,Internal audit findingS for finance department.,email,Legal,txt,2024-07-26,Confidential
DOC_12493,Confidential: merger discussioN details between stakeholders.,api,IT,txt,2024-02-23,Confidential
DOC_12494,Internal audit findings for finance department.,api,Legal,txt,2024-03-28,Confidential
DOC_12495,Internal audit findings for finance department.,drive,Sales,docx,2023-09-30,Confidential
DOC_12496,QuarTerly financial report for Initech. Revenue projections attached.,slack,Sales,email,2023-02-20,Confidential
DOC_12497,Strategy Document for Zenith expansion plan.,api,Finance,txt,2024-08-20,Confidential
DOC_12498,Strategy document for Apollo expansion plan.,upload,Sales,txt,2023-09-03,Confidential
DOC_12499,Strategy document for Apollo expansiOn plan.,slack,Sales,email,2025-01-01,Confidential
DOC_12500,Internal audit findings for finance department.,drive,Sales,pdf,2024-04-10,Confidential
DOC_12501,Confidential: merger discussion details between stakeholders.,api,Sales,txt,2023-07-24,Confidential
DOC_12502,Strategy document for Atlas expansion plan.,email,HR,docx,2024-08-01,Confidential
DOC_12503,Quarterly financial report for Hooli. Revenue projections attached.,upload,Legal,pdf,2023-10-21,Confidential
DOC_12504,Confidential: merger discussion details between stakeholders.,slack,IT,pdf,2024-03-19,Confidential
DOC_12505,Confidential: merger discussion details between stakeholders.,email,Legal,xlsx,2024-04-18,Confidential
DOC_12506,Quarterly Financial report for Hooli. Revenue projections attached.,api,IT,txt,2024-11-17,Confidential
DOC_12507,Internal audit findings for finance department.,slack,Sales,docx,2023-03-14,Confidential
DOC_12508,Internal audit findings for finance department.,slack,Legal,txt,2024-06-16,Confidential
DOC_12509,Confidential: merger discussion details between stakeholders.,api,Sales,xlsx,2023-03-10,Confidential
DOC_12510,QuaRterly financial report for Hooli. Revenue projections attached.,api,IT,docx,2024-05-09,Confidential
DOC_12511,Quarterly financial report for Initech. Revenue proJections attached.,slack,HR,docx,2024-03-23,Confidential
DOC_12512,Confidential: Merger discussion details between stakeholders.,crm,Support,xlsx,2024-06-18,Confidential
DOC_12513,Strategy document for Atlas expansion plan.,crm,Support,docx,2024-05-12,Confidential
DOC_12514,Internal audit findings for finance department.,crm,Support,pdf,2023-09-03,Confidential
DOC_12515,Quarterly financial report for Umbrella. Revenue projectiOns attached.,upload,IT,pdf,2024-05-23,Confidential
DOC_12516,Confidential: merger discussion details between stakeholders.,drive,HR,txt,2023-03-15,Confidential
DOC_12517,Internal audit findings for finance department.,slack,Support,txt,2024-08-31,Confidential
DOC_12518,Strategy document for Orion expanSion plan.,email,HR,txt,2023-02-27,Confidential
DOC_12519,Internal audit findings for finance department.,email,Sales,xlsx,2024-03-28,Confidential
DOC_12520,Strategy document for ZenIth expansion plan.,api,HR,txt,2023-12-19,Confidential
DOC_12521,Internal audit findings for finance department.,api,Finance,txt,2024-06-13,Confidential
DOC_12522,Internal audit findings for finance department.,drive,Finance,docx,2023-08-02,Confidential
DOC_12523,Quarterly financial report for Globex. Revenue projections attached.,upload,Legal,docx,2024-07-15,Confidential
DOC_12524,Internal audit findings for finance department.,api,Support,xlsx,2023-03-01,Confidential
DOC_12525,Confidential: merger discussion details between stakeholdeRs.,drive,Finance,docx,2023-09-08,Confidential
DOC_12526,Quarterly financial report for Globex. Revenue projections attached.,slack,HR,xlsx,2023-03-25,Confidential
DOC_12527,Quarterly financial report for Hooli. Revenue projections attached.,api,Sales,pdf,2023-07-24,Confidential
DOC_12528,Strategy document for Nimbus expansion plan.,email,Sales,email,2024-04-30,Confidential
DOC_12529,Confidential: merger discussion details between stakeholders.,upload,Finance,email,2023-11-29,Confidential
DOC_12530,Confidential: merger discussion details between stakeholders.,drive,IT,email,2024-11-12,Confidential
DOC_12531,CoNfidential: merger discussion details between stakeholders.,upload,Finance,email,2024-06-04,Confidential
DOC_12532,Internal audit findings for finance department.,api,IT,pdf,2024-02-13,Confidential
DOC_12533,Quarterly financial report for Acme Corp. Revenue projections attached.,api,IT,pdf,2023-01-31,Confidential
DOC_12534,Internal audit findings for finance dePartment.,upload,Legal,txt,2023-02-26,Confidential
DOC_12535,Confidential: merger discussion details between stakeholders.,slack,Finance,email,2024-11-08,Confidential
DOC_12536,Internal audit findings for finance department.,upload,Finance,xlsx,2023-11-29,Confidential
DOC_12537,Quarterly financial report for Umbrella. Revenue projections attached.,api,IT,email,2023-12-06,Confidential
DOC_12538,Strategy document for Zenith expansion plan.,slack,HR,email,2023-12-04,Confidential
DOC_12539,Strategy document for Orion expansion plan.,drive,HR,txt,2023-06-18,Confidential
DOC_12540,Strategy document for Atlas expansion plan.,upload,HR,email,2023-02-16,Confidential
DOC_12541,Internal audit findings for finance department.,drive,Support,email,2023-03-29,Confidential
DOC_12542,Internal auDit findings for finance department.,drive,Sales,email,2024-03-23,Confidential
DOC_12543,Strategy document for Atlas expansion plan.,upload,HR,xlsx,2024-11-27,Confidential
DOC_12544,Internal audit findings for finance departmenT.,drive,Finance,email,2024-03-01,Confidential
DOC_12545,Confidential: merger discussion details between stakeholders.,api,HR,txt,2024-08-14,Confidential
DOC_12546,Quarterly financial report for Umbrella. Revenue projections attached.,api,Support,docx,2023-11-03,Confidential
DOC_12547,Confidential: merger discussion details between stakeholders.,drive,Sales,xlsx,2023-09-03,Confidential
DOC_12548,Strategy document for Orion expansion plan.,drive,Finance,email,2023-04-07,Confidential
DOC_12549,Quarterly financial report for Hooli. Revenue projections attached.,drive,Finance,pdf,2024-02-15,Confidential
DOC_12550,QuaRterly financial report for Initech. Revenue projections attached.,slack,Support,xlsx,2023-06-30,Confidential
DOC_12551,Confidential: merger discussion details between stakeholders.,crm,IT,xlsx,2023-06-25,Confidential
DOC_12552,Internal audit findings for financE department.,drive,Support,xlsx,2023-07-17,Confidential
DOC_12553,Strategy document for Apollo expansion plan.,upload,Support,pdf,2023-11-16,Confidential
DOC_12554,Internal audit findings for finance department.,slack,HR,docx,2023-12-06,Confidential
DOC_12555,Strategy document for Zenith expansion plan.,email,Legal,email,2023-12-05,Confidential
DOC_12556,Quarterly financial report for Acme Corp. Revenue projections attached.,api,Finance,docx,2024-06-24,Confidential
DOC_12557,Confidential: merger discussion details between stakeholders.,drive,Support,xlsx,2023-04-07,Confidential
DOC_12558,Quarterly financial report for Globex. Revenue projections attached.,slack,Finance,docx,2024-01-26,Confidential
DOC_12559,Strategy document for Zenith expansion plan.,crm,Support,xlsx,2023-08-29,Confidential
DOC_12560,Quarterly financial report for Umbrella. Revenue projections attached.,api,Support,email,2023-04-23,Confidential
DOC_12561,Strategy document for Zenith expansion plan.,email,HR,docx,2024-05-16,Confidential
DOC_12562,Strategy document for Nimbus expansion plan.,api,HR,pdf,2024-02-27,Confidential
DOC_12563,Internal audit findings for finance department.,crm,Sales,email,2024-01-11,Confidential
DOC_12564,Strategy document for Apollo expansion plan.,slack,Support,txt,2024-02-24,Confidential
DOC_12565,Strategy document for OrIon expansion plan.,api,HR,docx,2023-10-02,Confidential
DOC_12566,Strategy document for Orion expansion plan.,upload,IT,docx,2023-01-29,Confidential
DOC_12567,Internal audit findings for finance department.,upload,Sales,xlsx,2023-07-17,Confidential
DOC_12568,Confidential: merger discussion details between stakeholders.,crm,Sales,xlsx,2023-03-11,Confidential
DOC_12569,Quarterly financial report for Globex. Revenue projections attached.,crm,Legal,docx,2024-07-12,Confidential
DOC_12570,Confidential: merger discussion details between stakeholders.,api,Legal,email,2023-07-26,Confidential
DOC_12571,Quarterly financial report for Globex. Revenue projections attached.,crm,IT,email,2023-09-22,Confidential
DOC_12572,Confidential: merger discussion details between stakeholders.,email,Sales,docx,2024-08-23,Confidential
DOC_12573,Internal audit findings for finance department.,crm,HR,txt,2023-01-28,Confidential
DOC_12574,Internal audit findings for finance department.,slack,Legal,xlsx,2024-02-10,Confidential
DOC_12575,Internal audit findings for finance department.,slack,Finance,email,2024-05-01,Confidential
DOC_12576,StrAtegy document for Orion expansion plan.,crm,IT,xlsx,2023-10-05,Confidential
DOC_12577,Internal audit findings for finance department.,drive,Support,email,2024-07-23,Confidential
DOC_12578,QuarteRly financial report for Umbrella. Revenue projections attached.,crm,Legal,docx,2023-10-26,Confidential
DOC_12579,Confidential: merger discussion details between stakeholders.,email,Finance,txt,2023-12-30,Confidential
DOC_12580,Internal audit findings for finance department.,crm,HR,xlsx,2023-01-09,Confidential
DOC_12581,InternAl audit findings for finance department.,slack,Legal,xlsx,2023-01-20,Confidential
DOC_12582,Confidential: merger discussion details between stakeholders.,email,Finance,xlsx,2024-07-25,Confidential
DOC_12583,Quarterly financial report for Hooli. Revenue prOjections attached.,drive,Support,docx,2024-09-13,Confidential
DOC_12584,Confidential: merger discussion details between stakeholders.,drive,Finance,docx,2024-02-16,Confidential
DOC_12585,Internal audit findings for finance department.,crm,Legal,docx,2024-04-28,Confidential
DOC_12586,Confidential: merger discussion details between stakeholders.,drive,Sales,xlsx,2024-06-03,Confidential
DOC_12587,Internal audit findings for finance department.,api,Legal,xlsx,2023-09-02,Confidential
DOC_12588,Quarterly financial report for Hooli. Revenue projections attached.,crm,HR,txt,2024-04-10,Confidential
DOC_12589,Strategy document for ZeniTh expansion plan.,slack,Finance,xlsx,2023-07-30,Confidential
DOC_12590,Quarterly financial report for Globex. Revenue projections attached.,upload,Support,docx,2024-06-13,Confidential
DOC_12591,Strategy document for Nimbus expansion plan.,email,HR,txt,2023-12-18,Confidential
DOC_12592,Strategy document for Apollo expansion plan.,slack,HR,txt,2024-07-26,Confidential
DOC_12593,Quarterly financial report for Hooli. Revenue projections attached.,email,Finance,xlsx,2023-02-10,Confidential
DOC_12594,Quarterly financial report for Hooli. Revenue projections attached.,upload,HR,email,2024-10-24,Confidential
DOC_12595,Confidential: merger discussion details between stakeholders.,slack,Finance,pdf,2024-06-20,Confidential
DOC_12596,Quarterly financial report for Acme Corp. Revenue projections attached.,api,Sales,pdf,2024-01-04,Confidential
DOC_12597,Internal audit findings for finance department.,crm,Legal,xlsx,2024-04-01,Confidential
DOC_12598,Quarterly financial report for Initech. Revenue projections attached.,api,HR,xlsx,2024-06-22,Confidential
DOC_12599,STrategy document for Orion expansion plan.,crm,Finance,txt,2023-11-01,Confidential
DOC_12600,Strategy document for Zenith expansion plan.,crm,Support,docx,2024-12-27,Confidential
DOC_12601,Internal audit findings for finance department.,email,HR,txt,2023-03-06,Confidential
DOC_12602,Confidential: merger discussion details between stakeholders.,drive,Sales,docx,2023-01-24,Confidential
DOC_12603,Internal audit findings for finance department.,crm,Finance,xlsx,2023-09-21,Confidential
DOC_12604,ConfIdential: merger discussion details between stakeholders.,slack,Sales,txt,2024-03-29,Confidential
DOC_12605,Internal audit findings for finance department.,api,Sales,docx,2024-09-05,Confidential
DOC_12606,Confidential: merger discussion details between stakeholders.,upload,Sales,txt,2023-02-23,Confidential
DOC_12607,Strategy document for Atlas expansion plan.,api,Legal,docx,2023-06-24,Confidential
DOC_12608,Quarterly financial report for Hooli. Revenue projections attached.,upload,HR,xlsx,2024-10-10,Confidential
DOC_12609,Strategy document for Zenith expansion plan.,drive,IT,email,2023-05-06,Confidential
DOC_12610,Confidential: merger discussion details between stakeholders.,drive,Finance,email,2024-07-27,Confidential
DOC_12611,Quarterly Financial report for Globex. Revenue projections attached.,api,Finance,pdf,2023-01-03,Confidential
DOC_12612,Strategy document for Apollo expansion plan.,crm,Support,xlsx,2023-08-01,Confidential
DOC_12613,Quarterly financial report for Globex. Revenue projections attached.,crm,Legal,xlsx,2023-06-18,Confidential
DOC_12614,Internal audit findings for finance department.,slack,Support,txt,2023-02-22,Confidential
DOC_12615,Confidential: merger discussion details between stakeholders.,upload,HR,email,2024-10-14,Confidential
DOC_12616,Internal audit findings for finance department.,upload,Sales,xlsx,2024-05-19,Confidential
DOC_12617,Internal audit findings for finance deparTment.,drive,Support,xlsx,2023-04-09,Confidential
DOC_12618,Internal audit findings for finance department.,email,Finance,pdf,2023-10-16,Confidential
DOC_12619,Internal audit findings for finance department.,api,IT,pdf,2023-08-06,Confidential
DOC_12620,Internal audit findings for finance department.,slack,Legal,docx,2023-11-08,Confidential
DOC_12621,Internal audit findingS for finance department.,drive,Support,txt,2023-06-16,Confidential
DOC_12622,Quarterly financial report for Umbrella. Revenue projections attached.,slack,Sales,email,2023-07-24,Confidential
DOC_12623,Quarterly financial report fOr Acme Corp. Revenue projections attached.,drive,Legal,pdf,2023-07-13,Confidential
DOC_12624,Confidential: merger discussion details between stakeholders.,api,Support,docx,2024-01-30,Confidential
DOC_12625,Strategy document for Atlas expansion plan.,drive,HR,docx,2024-02-21,Confidential
DOC_12626,Strategy document for Atlas expansion plan.,api,Finance,docx,2023-12-31,Confidential
DOC_12627,Internal audit findings for finance department.,crm,HR,pdf,2024-04-06,Confidential
DOC_12628,Confidential: merger discussion details between stakeholders.,crm,IT,pdf,2024-02-13,Confidential
DOC_12629,Quarterly financial report for Hooli. Revenue projections attaChed.,email,Support,txt,2023-08-03,Confidential
DOC_12630,Strategy document for Orion expansion plan.,api,Legal,xlsx,2024-11-20,Confidential
DOC_12631,Strategy document for Apollo expansion plan.,api,HR,xlsx,2023-03-30,Confidential
DOC_12632,Internal audit findings for finance department.,api,HR,xlsx,2024-05-09,Confidential
DOC_12633,Internal audit findings for finance department.,drive,Finance,docx,2024-03-31,Confidential
DOC_12634,Confidential: merger discussion details between stakeholders.,upload,Finance,docx,2024-12-25,Confidential
DOC_12635,Strategy document for Nimbus expansion plan.,crm,IT,pdf,2024-06-18,Confidential
DOC_12636,Internal audit findings for finance department.,email,Support,xlsx,2023-06-09,Confidential
DOC_12637,Internal audit findings for finance department.,drive,Finance,email,2023-01-03,Confidential
DOC_12638,Internal audit findings for finance department.,email,Sales,docx,2024-03-08,Confidential
DOC_12639,Quarterly financial report for Hooli. Revenue projections attached.,email,Legal,docx,2024-10-12,Confidential
DOC_12640,Quarterly financial report for Umbrella. Revenue projections attached.,crm,Support,txt,2023-10-19,Confidential
DOC_12641,Quarterly financial report for Umbrella. Revenue projections attached.,crm,Sales,txt,2024-05-27,Confidential
DOC_12642,Strategy document for ATlas expansion plan.,drive,HR,txt,2023-03-20,Confidential
DOC_12643,Quarterly financial report for Hooli. Revenue projections attached.,upload,Support,txt,2024-05-04,Confidential
DOC_12644,Internal audit findings for finance department.,crm,Legal,xlsx,2023-08-30,Confidential
DOC_12645,Strategy document for Zenith expansion plan.,api,Legal,txt,2023-12-01,Confidential
DOC_12646,Strategy document for Atlas expansion plan.,crm,Finance,txt,2023-06-06,Confidential
DOC_12647,Strategy document for Atlas expansioN plan.,slack,Sales,docx,2024-01-26,Confidential
DOC_12648,Quarterly financial report for Acme Corp. Revenue projections attached.,api,Finance,txt,2023-02-15,Confidential
DOC_12649,Internal audit findings for finance depaRtment.,api,HR,docx,2024-02-24,Confidential
DOC_12650,Strategy document for Atlas expansion plaN.,crm,Support,docx,2024-11-10,Confidential
DOC_12651,Confidential: merger discussion detailS between stakeholders.,email,HR,pdf,2024-12-08,Confidential
DOC_12652,Strategy document for Atlas expansion plan.,slack,Sales,txt,2023-11-20,Confidential
DOC_12653,Confidential: merger discussion details between Stakeholders.,api,Finance,pdf,2024-08-07,Confidential
DOC_12654,Quarterly financial report fOr Hooli. Revenue projections attached.,api,Finance,pdf,2023-09-18,Confidential
DOC_12655,Strategy document for Atlas expansion plan.,email,IT,docx,2023-07-06,Confidential
DOC_12656,Strategy document for Nimbus expansioN plan.,drive,Support,email,2023-11-19,Confidential
DOC_12657,Internal audit fiNdings for finance department.,drive,Legal,pdf,2023-10-09,Confidential
DOC_12658,Confidential: merger discussion details between sTakeholders.,email,Support,docx,2023-05-07,Confidential
DOC_12659,Confidential: merger discussion details between stakeholders.,crm,Support,docx,2024-07-11,Confidential
DOC_12660,Internal audit findings for finance deparTment.,upload,Sales,xlsx,2024-09-07,Confidential
DOC_12661,Quarterly financial report for Initech. Revenue projections attached.,upload,Finance,email,2024-01-23,Confidential
DOC_12662,Internal audit findings for finance department.,drive,Finance,email,2024-11-05,Confidential
DOC_12663,Quarterly financial report for Initech. Revenue projections attached.,upload,HR,txt,2023-09-27,Confidential
DOC_12664,Quarterly financial report for GlobeX. Revenue projections attached.,upload,HR,txt,2024-01-27,Confidential
DOC_12665,Confidential: merger discussion details between stakeholders.,drive,Legal,txt,2024-05-03,Confidential
DOC_12666,Internal audit findings for finance department.,crm,Legal,xlsx,2023-06-05,Confidential
DOC_12667,Internal audit findiNgs for finance department.,api,Legal,email,2024-02-23,Confidential
DOC_12668,Strategy document for Nimbus expansion plan.,upload,Sales,pdf,2023-08-23,Confidential
DOC_12669,Strategy document for Nimbus expansion plan.,crm,IT,xlsx,2024-01-31,Confidential
DOC_12670,Internal audit findings for finance department.,crm,Support,pdf,2024-11-12,Confidential
DOC_12671,StrAtegy document for Atlas expansion plan.,drive,Sales,pdf,2024-03-14,Confidential
DOC_12672,Confidential: merger discussion details Between stakeholders.,api,HR,pdf,2024-10-07,Confidential
DOC_12673,Confidential: merger discussion details between stakeholders.,upload,Support,pdf,2023-06-22,Confidential
DOC_12674,Internal audit findings for finance department.,email,Support,docx,2023-09-06,Confidential
DOC_12675,Quarterly financial report for Initech. Revenue projections attached.,slack,HR,pdf,2024-03-12,Confidential
DOC_12676,Confidential: merger discussion details between stakeholdeRs.,crm,Sales,pdf,2023-06-21,Confidential
